file_name,URL
2002-08-21.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-08-21/toc_unixml/1878-3.xml;fileType=text%2Fxml
2002-08-22.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-08-22/toc_unixml/1885-4.xml;fileType=text%2Fxml
2002-08-26.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-08-26/toc_unixml/1893-2.xml;fileType=text%2Fxml
2002-08-27.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-08-27/toc_unixml/1898-3.xml;fileType=text%2Fxml
2002-08-28.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-08-28/toc_unixml/1905-2.xml;fileType=text%2Fxml
2002-08-29.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-08-29/toc_unixml/1907-3.xml;fileType=text%2Fxml
2002-09-16.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-09-16/toc_unixml/1934-2.xml;fileType=text%2Fxml
2002-09-17.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-09-17/toc_unixml/1938-3.xml;fileType=text%2Fxml
2002-09-18.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-09-18/toc_unixml/3542-1.xml;fileType=text%2Fxml
2002-09-19.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-09-19/toc_unixml/1946-5.xml;fileType=text%2Fxml
2002-09-23.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-09-23/toc_unixml/1954-2.xml;fileType=text%2Fxml
2002-09-24.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-09-24/toc_unixml/1961-2.xml;fileType=text%2Fxml
2002-09-25.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-09-25/toc_unixml/1964-3.xml;fileType=text%2Fxml
2002-09-26.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-09-26/toc_unixml/1968-2.xml;fileType=text%2Fxml
2002-10-14.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-10-14/toc_unixml/2008-3.xml;fileType=text%2Fxml
2002-10-15.xml,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/2002-10-15/toc_unixml/2012-4.xml;fileType=text%2Fxml
