"uniqueID","phid","surname","firstName","displayName","gender","title","prefix","suffix","electorate","party","deathDate","form1","form2","form3","form4","form5"
"MacTiernan1953","L6P","MacTiernan","Alannah","MacTiernan, Alannah","female","Ms|Mrs","the Hon.",NA,"Perth","Australian Labor Party",NA,"(Ms|Mrs) Alannah MacTiernan","(Ms|Mrs) MacTiernan","(Ms|Mrs) ALANNAH MacTIERNAN","(Ms|Mrs) MacTIERNAN","(Ms|Mrs) Alannah MacTIERNAN"
"Maher1936","GP4","Maher","Michael","Maher, Michael","male","Mr",NA,"OAM","Lowe","Australian Labor Party",2013-09-29,"Mr Michael Maher","Mr Maher","Mr MICHAEL MAHER","Mr MAHER","Mr Michael MAHER"
"Mahon1857","KLB","Mahon","Hugh","Mahon, Hugh","male","Mr","the Hon.",NA,"Kalgoorlie","Australian Labor Party",1931-08-28,"Mr Hugh Mahon","Mr Mahon","Mr HUGH MAHON","Mr MAHON","Mr Hugh MAHON"
"Mahoney1892","KLC","Mahoney","Gerald","Mahoney, Gerald","male","Mr",NA,NA,"Denison","Australian Labor Party",1955-09-16,"Mr Gerald Mahoney","Mr Mahoney","Mr GERALD MAHONEY","Mr MAHONEY","Mr Gerald MAHONEY"
"Mahony1877","KLG","Mahony","William","Mahony, William","male","Mr",NA,NA,"Dalley","Australian Labor Party",1962-08-28,"Mr William Mahony","Mr Mahony","Mr WILLIAM MAHONY","Mr MAHONY","Mr William MAHONY"
"Maisey1915","KLJ","Maisey","Donald","Maisey, Donald","male","Mr",NA,NA,"Moore","Australian Country Party",2005-04-20,"Mr Donald Maisey","Mr Maisey","Mr DONALD MAISEY","Mr MAISEY","Mr Donald MAISEY"
"Makin1889","KLL","Makin","Norman","Makin, Norman","male","Mr","the Hon.","AO","Bonython","Australian Labor Party",1982-07-20,"Mr Norman Makin","Mr Makin","Mr NORMAN MAKIN","Mr MAKIN","Mr Norman MAKIN"
"Maloney1854","KLM","Maloney","William","Maloney, William","male","Mr",NA,NA,"Melbourne","Australian Labor Party",1940-08-29,"Mr William Maloney","Mr Maloney","Mr WILLIAM MALONEY","Mr MALONEY","Mr William MALONEY"
"Manifold1867","KMM","Manifold","James","Manifold, Chester","male","Mr","the Hon.",NA,"Corangamite","Nationalist Party",1918-10-23,"Mr James Manifold","Mr Manifold","Mr JAMES MANIFOLD","Mr MANIFOLD","Mr James MANIFOLD"
"Mann1874","KMQ","Mann","Edward","Mann, Edward","male","Mr",NA,NA,"Perth","Nationalist Party",1951-11-15,"Mr Edward Mann","Mr Mann","Mr EDWARD MANN","Mr MANN","Mr Edward MANN"
"Manning1872","KMS","Manning","Arthur","Manning, Arthur","male","Mr",NA,NA,"Macquarie","Nationalist Party",1947-04-03,"Mr Arthur Manning","Mr Manning","Mr ARTHUR MANNING","Mr MANNING","Mr Arthur MANNING"
"Marek1964","LK6","Marek","Paul","Marek, Paul","male","Mr",NA,NA,"Capricornia","National Party of Australia",NA,"Mr Paul Marek","Mr Marek","Mr PAUL MAREK","Mr MAREK","Mr Paul MAREK"
"Marino1954","HWP","Marino","Nola","Marino, Nola","female","Ms|Mrs","the Hon.",NA,"Forrest","Liberal Party of Australia",NA,"(Ms|Mrs) Nola Marino","(Ms|Mrs) Marino","(Ms|Mrs) NOLA MARINO","(Ms|Mrs) MARINO","(Ms|Mrs) Nola MARINO"
"Marks1875","KMU","Marks","Walter","Marks, Walter","male","Mr",NA,NA,"Wentworth","United Australia Party",1951-03-31,"Mr Walter Marks","Mr Marks","Mr WALTER MARKS","Mr MARKS","Mr Walter MARKS"
"Markus1958","E07","Markus","Louise","Markus, Louise","female","Ms|Mrs",NA,NA,"Macquarie","Liberal Party of Australia",NA,"(Ms|Mrs) Louise Markus","(Ms|Mrs) Markus","(Ms|Mrs) LOUISE MARKUS","(Ms|Mrs) MARKUS","(Ms|Mrs) Louise MARKUS"
"Marles1967","HWQ","Marles","Richard","Marles, Richard","male","Mr","the Hon.",NA,"Corio","Australian Labor Party",NA,"Mr Richard Marles","Mr Marles","Mr RICHARD MARLES","Mr MARLES","Mr Richard MARLES"
"Marr1880","KMW","Marr","Charles","Marr, Charles","male","Mr","the Hon. Sir","KCVO, MC, DSO","Parkes","United Australia Party",1960-10-20,"Mr Charles Marr","Mr Marr","Mr CHARLES MARR","Mr MARR","Mr Charles MARR"
"Martens1874","KMZ","Martens","George","Martens, George","male","Mr",NA,NA,"Herbert","Australian Labor Party",1949-08-23,"Mr George Martens","Mr Martens","Mr GEORGE MARTENS","Mr MARTENS","Mr George MARTENS"
"Martin1920","KN9","Martin","Vincent","Martin, Vincent","male","Mr",NA,NA,"Banks","Australian Labor Party",2001-03-10,"Mr Vincent Martin","Mr Martin","Mr VINCENT MARTIN","Mr MARTIN","Mr Vincent MARTIN"
"Martin1948","8I4","Martin","Stephen","Martin, Stephen","male","Dr|Mr","the Hon. Dr","AO","Cunningham","Australian Labor Party",NA,"(Dr|Mr) Stephen Martin","(Dr|Mr) Martin","(Dr|Mr) STEPHEN MARTIN","(Dr|Mr) MARTIN","(Dr|Mr) Stephen MARTIN"
"Martin1977","282982","Martin","Fiona","Martin, Fiona","female","Dr|Ms|Mrs","Dr.",NA,"Reid","Liberal Party of Australia",NA,"(Dr|Ms|Mrs) Fiona Martin","(Dr|Ms|Mrs) Martin","(Dr|Ms|Mrs) FIONA MARTIN","(Dr|Ms|Mrs) MARTIN","(Dr|Ms|Mrs) Fiona MARTIN"
"Martyr1932","KNA","Martyr","John","Martyr, John","male","Mr",NA,NA,NA,"Liberal Party of Australia",NA,"Mr John Martyr","Mr Martyr","Mr JOHN MARTYR","Mr MARTYR","Mr John MARTYR"
"Marwick1895","KNC","Marwick","Thomas","Marwick, Thomas","male","Mr",NA,NA,"Swan","Australian Country Party",1960-04-03,"Mr Thomas Marwick","Mr Marwick","Mr THOMAS MARWICK","Mr MARWICK","Mr Thomas MARWICK"
"MassyGreene1874","KNF","Massy-Greene","Walter","Massy-Greene, Walter","male","Mr","the Hon. Sir","KCMG",NA,"United Australia Party",1952-11-16,"Mr Walter Massy-Greene","Mr Massy-Greene","Mr WALTER MASSY-GREENE","Mr MASSY-GREENE","Mr Walter MASSY-GREENE"
"Matheson1958","M2V","Matheson","Russell","Matheson, Russell","male","Mr",NA,NA,"Macarthur","Liberal Party of Australia",NA,"Mr Russell Matheson","Mr Matheson","Mr RUSSELL MATHESON","Mr MATHESON","Mr Russell MATHESON"
"Mathews1865","KNH","Mathews","James","Mathews, James","male","Mr",NA,NA,"Melbourne Ports","Australian Labor Party",1934-10-16,"Mr James Mathews","Mr Mathews","Mr JAMES MATHEWS","Mr MATHEWS","Mr James MATHEWS"
"Mathews1935","KOE","Mathews","Charles","Mathews, Race","male","Mr",NA,NA,"Casey","Australian Labor Party",NA,"Mr Charles Mathews","Mr Mathews","Mr CHARLES MATHEWS","Mr MATHEWS","Mr Charles MATHEWS"
"Mauger1857","KNJ","Mauger","Samuel","Mauger, Samuel","male","Mr","the Hon.",NA,"Maribyrnong","Protectionist Party",1936-06-26,"Mr Samuel Mauger","Mr Mauger","Mr SAMUEL MAUGER","Mr MAUGER","Mr Samuel MAUGER"
"Maxwell1859","KNP","Maxwell","George","Maxwell, George","male","Mr",NA,"KC","Fawkner","United Australia Party",1935-06-25,"Mr George Maxwell","Mr Maxwell","Mr GEORGE MAXWELL","Mr MAXWELL","Mr George MAXWELL"
"May1950","83B","May","Margaret","May, Margaret","female","Ms|Mrs",NA,NA,"McPherson","Liberal Party of Australia",NA,"(Ms|Mrs) Margaret May","(Ms|Mrs) May","(Ms|Mrs) MARGARET MAY","(Ms|Mrs) MAY","(Ms|Mrs) Margaret MAY"
"Mayer1932","KOH","Mayer","Helen","Mayer, Helen","female","Ms|Mrs",NA,NA,"Chisholm","Australian Labor Party",2008-02-07,"(Ms|Mrs) Helen Mayer","(Ms|Mrs) Mayer","(Ms|Mrs) HELEN MAYER","(Ms|Mrs) MAYER","(Ms|Mrs) Helen MAYER"
"McArthur1937","VH4","McArthur","Fergus","McArthur, Stewart","male","Mr",NA,"AM","Corangamite","Liberal Party of Australia",NA,"Mr Fergus McArthur","Mr McArthur","Mr FERGUS McARTHUR","Mr McARTHUR","Mr Fergus McARTHUR"
"McBain1982","281988","McBain","Kristy","McBain, Kristy","female","Ms|Mrs","the Hon.",NA,"Eden-Monaro","Australian Labor Party",NA,"(Ms|Mrs) Kristy McBain","(Ms|Mrs) McBain","(Ms|Mrs) KRISTY McBAIN","(Ms|Mrs) McBAIN","(Ms|Mrs) Kristy McBAIN"
"McBride1892","KOL","McBride","Philip","McBride, Philip","male","Mr","the Rt. Hon. Sir","KCMG","Wakefield","Liberal Party of Australia",1982-07-14,"Mr Philip McBride","Mr McBride","Mr PHILIP McBRIDE","Mr McBRIDE","Mr Philip McBRIDE"
"McBride1975","248353","McBride","Emma","McBride, Emma","female","Ms|Mrs","the Hon.",NA,"Dobell","Australian Labor Party",NA,"(Ms|Mrs) Emma McBride","(Ms|Mrs) McBride","(Ms|Mrs) EMMA McBRIDE","(Ms|Mrs) McBRIDE","(Ms|Mrs) Emma McBRIDE"
"McCall1908","KOQ","McCall","William","McCall, William","male","Mr",NA,NA,"Martin","United Australia Party",1968-08-20,"Mr William McCall","Mr McCall","Mr WILLIAM McCALL","Mr McCALL","Mr William McCALL"
"McCay1864","KPM","McCay","James","McCay, James","male","Mr","the Hon.","KCMG, KBE, CB","Corinella","Protectionist Party",1930-10-01,"Mr James McCay","Mr McCay","Mr JAMES McCAY","Mr McCAY","Mr James McCAY"
"McClelland1875","KPN","McClelland","Hugh","McClelland, Hugh","male","Mr",NA,NA,"Wimmera","Australian Country Party",1958-12-14,"Mr Hugh McClelland","Mr McClelland","Mr HUGH McCLELLAND","Mr McCLELLAND","Mr Hugh McCLELLAND"
"McClelland1958","JK6","McClelland","Robert","McClelland, Robert","male","Mr","the Hon.","AO","Barton","Australian Labor Party",NA,"Mr Robert McClelland","Mr McClelland","Mr ROBERT McCLELLAND","Mr McCLELLAND","Mr Robert McCLELLAND"
"McColl1844","KQ4","McColl","James","McColl, James","male","Mr","the Hon.",NA,NA,"Liberal Party (Commonwealth)",1929-02-20,"Mr James McColl","Mr McColl","Mr JAMES McCOLL","Mr McCOLL","Mr James McCOLL"
"McColm1914","KQJ","McColm","Malcolm","McColm, Malcolm","male","Mr",NA,NA,"Bowman","Liberal Party of Australia",1966-05-02,"Mr Malcolm McColm","Mr McColm","Mr MALCOLM McCOLM","Mr McCOLM","Mr Malcolm McCOLM"
"McCormack1964","219646","McCormack","Michael","McCormack, Michael","male","Mr","the Hon.",NA,"Riverina","The Nationals",NA,"Mr Michael McCormack","Mr McCormack","Mr MICHAEL McCORMACK","Mr McCORMACK","Mr Michael McCORMACK"
"McDonald1861","KQP","McDonald","Charles","McDonald, Charles","male","Mr","the Hon.",NA,"Kennedy","Australian Labor Party",1925-11-13,"Mr Charles McDonald","Mr McDonald","Mr CHARLES McDONALD","Mr McDONALD","Mr Charles McDONALD"
"McDonald1872","KQS","McDonald","Frederick","McDonald, Frederick","male","Mr",NA,NA,"Barton","Australian Labor Party",1926-04-01,"Mr Frederick McDonald","Mr McDonald","Mr FREDERICK McDONALD","Mr McDONALD","Mr Frederick McDONALD"
"McDonald1888","KQK","McDonald","Allan","McDonald, Allan","male","Mr","the Hon.",NA,"Corangamite","Liberal Party of Australia",1953-06-10,"Mr Allan McDonald","Mr McDonald","Mr ALLAN McDONALD","Mr McDONALD","Mr Allan McDONALD"
"McDougall1867","KQT","McDougall","John","McDougall, John","male","Mr",NA,NA,"Wannon","Australian Labor Party",1957-04-11,"Mr John McDougall","Mr McDougall","Mr JOHN McDOUGALL","Mr McDOUGALL","Mr John McDOUGALL"
"McDougall1946","KK6","McDougall","Graeme","McDougall, Graeme","male","Mr",NA,NA,"Griffith","Liberal Party of Australia",NA,"Mr Graeme McDougall","Mr McDougall","Mr GRAEME McDOUGALL","Mr McDOUGALL","Mr Graeme McDOUGALL"
"McEacharn1852","KQU","McEacharn","Malcolm","McEacharn, Malcolm","male","Sir","the Hon. Sir","Kt","Melbourne","Protectionist Party",1910-03-10,"Sir Malcolm McEacharn","Sir McEacharn","Sir MALCOLM McEACHARN","Sir McEACHARN","Sir Malcolm McEACHARN"
"McEwen1900","009MB","McEwen","John","McEwen, John","male","Mr","the Rt. Hon.","GCMG, CH","Murray","Australian Country Party",1980-11-20,"Mr John McEwen","Mr McEwen","Mr JOHN McEWEN","Mr McEWEN","Mr John McEWEN"
"McFarlane1944","83C","McFarlane","Jann","McFarlane, Jann","female","Ms|Mrs",NA,NA,"Stirling","Australian Labor Party",NA,"(Ms|Mrs) Jann McFarlane","(Ms|Mrs) McFarlane","(Ms|Mrs) JANN McFARLANE","(Ms|Mrs) McFARLANE","(Ms|Mrs) Jann McFARLANE"
"McGauran1955","XH4","McGauran","Peter","McGauran, Peter","male","Mr","the Hon.",NA,"Gippsland","The Nationals",NA,"Mr Peter McGauran","Mr McGauran","Mr PETER McGAURAN","Mr McGAURAN","Mr Peter McGAURAN"
"McGowan1953","123674","McGowan","Catherine","McGowan, Cathy","female","Ms|Mrs",NA,"AO","Indi","Independent",NA,"(Ms|Mrs) Catherine McGowan","(Ms|Mrs) McGowan","(Ms|Mrs) CATHERINE McGOWAN","(Ms|Mrs) McGOWAN","(Ms|Mrs) Catherine McGOWAN"
"McGrath1872","KRD","McGrath","David","McGrath, Charles","male","Mr",NA,NA,"Ballaarat","United Australia Party",1934-07-31,"Mr David McGrath","Mr McGrath","Mr DAVID McGRATH","Mr McGRATH","Mr David McGRATH"
"McGuren1909","KRF","McGuren","Francis","McGuren, Frank","male","Mr",NA,"OAM","Cowper","Australian Labor Party",1990-06-13,"Mr Francis McGuren","Mr McGuren","Mr FRANCIS McGUREN","Mr McGUREN","Mr Francis McGUREN"
"McHugh1892","KRH","McHugh","Sydney","McHugh, Sydney","male","Mr",NA,NA,"Wakefield","Australian Labor Party",1952-09-20,"Mr Sydney McHugh","Mr McHugh","Mr SYDNEY McHUGH","Mr McHUGH","Mr Sydney McHUGH"
"McHugh1934","ZH4","McHugh","Jeannette","McHugh, Jeannette","female","Ms|Mrs","the Hon.",NA,"Grayndler","Australian Labor Party",NA,"(Ms|Mrs) Jeannette McHugh","(Ms|Mrs) McHugh","(Ms|Mrs) JEANNETTE McHUGH","(Ms|Mrs) McHUGH","(Ms|Mrs) Jeannette McHUGH"
"McIntosh1977","281513","McIntosh","Melissa","McIntosh, Melissa","female","Ms|Mrs",NA,NA,"Lindsay","Liberal Party of Australia",NA,"(Ms|Mrs) Melissa McIntosh","(Ms|Mrs) McIntosh","(Ms|Mrs) MELISSA McINTOSH","(Ms|Mrs) McINTOSH","(Ms|Mrs) Melissa McINTOSH"
"McIvor1900","KRK","McIvor","Hector","McIvor, Hector","male","Mr",NA,"OBE","Gellibrand","Australian Labor Party",1992-05-12,"Mr Hector McIvor","Mr McIvor","Mr HECTOR McIVOR","Mr McIVOR","Mr Hector McIVOR"
"McKenzie1933","232251","McKenzie","David","McKenzie, David","male","Mr",NA,"OAM","Diamond Valley","Australian Labor Party",NA,"Mr David McKenzie","Mr McKenzie","Mr DAVID McKENZIE","Mr McKENZIE","Mr David McKENZIE"
"McKew1953","BP4","McKew","Maxine","McKew, Maxine","female","Ms|Mrs","the Hon.",NA,"Bennelong","Australian Labor Party",NA,"(Ms|Mrs) Maxine McKew","(Ms|Mrs) McKew","(Ms|Mrs) MAXINE McKEW","(Ms|Mrs) McKEW","(Ms|Mrs) Maxine McKEW"
"McLachlan1936","HT4","McLachlan","Ian","McLachlan, Ian","male","Mr","the Hon.","AO","Barker","Liberal Party of Australia",NA,"Mr Ian McLachlan","Mr McLachlan","Mr IAN McLACHLAN","Mr McLACHLAN","Mr Ian McLACHLAN"
"McLean1840","KRO","McLean","Allan","McLean, Allan","male","Mr","the Hon.",NA,"Gippsland","Protectionist Party",1911-07-13,"Mr Allan McLean","Mr McLean","Mr ALLAN McLEAN","Mr McLEAN","Mr Allan McLEAN"
"McLean1863","KRP","McLean","Francis","McLean, Francis","male","Mr","the Hon.",NA,"Lang","Free Trade",1926-04-04,"Mr Francis McLean","Mr McLean","Mr FRANCIS McLEAN","Mr McLEAN","Mr Francis McLEAN"
"McLean1944","KRR","McLean","Ross","McLean, Ross","male","Mr",NA,"AM","Perth","Liberal Party of Australia",NA,"Mr Ross McLean","Mr McLean","Mr ROSS McLEAN","Mr McLEAN","Mr Ross McLEAN"
"McLeay1893","KSC","McLeay","John","McLeay, John (Sr)","male","Mr","the Hon. Sir","KCMG, MM","Boothby","Liberal Party of Australia",1982-06-22,"Mr John McLeay","Mr McLeay","Mr JOHN McLEAY","Mr McLEAY","Mr John McLEAY"
"McLeay1922","KSB","McLeay","John","McLeay, John (Jr)","male","Mr","the Hon.",NA,"Boothby","Liberal Party of Australia",2000-12-26,"Mr John McLeay","Mr McLeay","Mr JOHN McLEAY","Mr McLEAY","Mr John McLEAY"
"McLeay1945","4I4","McLeay","Leo","McLeay, Leo","male","Mr","the Hon.",NA,"Watson","Australian Labor Party",NA,"Mr Leo McLeay","Mr McLeay","Mr LEO McLEAY","Mr McLEAY","Mr Leo McLEAY"
"McLeod1892","KSD","McLeod","Donald","McLeod, Donald","male","Mr",NA,NA,"Wannon","Australian Labor Party",1963-08-22,"Mr Donald McLeod","Mr McLeod","Mr DONALD McLEOD","Mr McLEOD","Mr Donald McLEOD"
"McMahon1908","009MA","McMahon","William","McMahon, William","male","Mr","the Rt. Hon. Sir","GCMG, CH","Lowe","Liberal Party of Australia",1988-03-31,"Mr William McMahon","Mr McMahon","Mr WILLIAM McMAHON","Mr McMAHON","Mr William McMAHON"
"McMahon1930","KSF","McMahon","James","McMahon, Leslie","male","Mr",NA,NA,"Sydney","Australian Labor Party",2015-01-23,"Mr James McMahon","Mr McMahon","Mr JAMES McMAHON","Mr McMAHON","Mr James McMAHON"
"McMillan1850","L2G","McMillan","William","McMillan, William","male","Sir","the Hon. Sir","KCMG","Wentworth","Free Trade",1926-12-21,"Sir William McMillan","Sir McMillan","Sir WILLIAM McMILLAN","Sir McMILLAN","Sir William McMILLAN"
"McMullan1947","5I4","McMullan","Robert","McMullan, Bob","male","Mr","the Hon.",NA,"Fraser","Australian Labor Party",NA,"Mr Robert McMullan","Mr McMullan","Mr ROBERT McMULLAN","Mr McMULLAN","Mr Robert McMULLAN"
"McNamara1964","241589","McNamara","Karen","McNamara, Karen","female","Ms|Mrs",NA,NA,"Dobell","Liberal Party of Australia",NA,"(Ms|Mrs) Karen McNamara","(Ms|Mrs) McNamara","(Ms|Mrs) KAREN McNAMARA","(Ms|Mrs) McNAMARA","(Ms|Mrs) Karen McNAMARA"
"McNeill1868","JT7","McNeill","John","McNeill, John","male","Mr","the Hon.",NA,"Wannon","Australian Labor Party",1943-06-14,"Mr John McNeill","Mr McNeill","Mr JOHN McNEILL","Mr McNEILL","Mr John McNEILL"
"McNeill1921","JT8","McNeill","Neil","McNeill, Neil","male","Mr",NA,NA,"Canning","Liberal Party of Australia",2009-02-08,"Mr Neil McNeill","Mr McNeill","Mr NEIL McNEILL","Mr McNEILL","Mr Neil McNEILL"
"McNicoll1877","JTB","McNicoll","Walter","McNicoll, Walter","male","Mr","Sir","KBE, CB, CMG, DSO","Werriwa","Australian Country Party",1947-12-24,"Mr Walter McNicoll","Mr McNicoll","Mr WALTER McNICOLL","Mr McNICOLL","Mr Walter McNICOLL"
"McTiernan1892","JUR","McTiernan","Edward","McTiernan, Edward","male","Mr","the Hon.","KBE","Parkes","Australian Labor Party",1990-01-09,"Mr Edward McTiernan","Mr McTiernan","Mr EDWARD McTIERNAN","Mr McTIERNAN","Mr Edward McTIERNAN"
"McVeigh1930","JUS","McVeigh","Daniel","McVeigh, Tom","male","Mr","the Hon.",NA,"Groom","National Party of Australia",NA,"Mr Daniel McVeigh","Mr McVeigh","Mr DANIEL McVEIGH","Mr McVEIGH","Mr Daniel McVEIGH"
"McVeigh1965","125865","McVeigh","John","McVeigh, John","male","Dr|Mr","the Hon. Dr",NA,"Groom","Liberal Party of Australia",NA,"(Dr|Mr) John McVeigh","(Dr|Mr) McVeigh","(Dr|Mr) JOHN McVEIGH","(Dr|Mr) McVEIGH","(Dr|Mr) John McVEIGH"
"McWilliams1856","JUV","McWilliams","William","McWilliams, William","male","Mr",NA,NA,"Franklin","Independent",1929-10-22,"Mr William McWilliams","Mr McWilliams","Mr WILLIAM McWILLIAMS","Mr McWILLIAMS","Mr William McWILLIAMS"
"Melham1954","4T4","Melham","Daryl","Melham, Daryl","male","Mr",NA,"AM","Banks","Australian Labor Party",NA,"Mr Daryl Melham","Mr Melham","Mr DARYL MELHAM","Mr MELHAM","Mr Daryl MELHAM"
"Menzies1894","N76","Menzies","Robert","Menzies, Robert","male","Mr","the Rt. Hon. Sir","KT, CH, QC","Kooyong","Liberal Party of Australia",1978-05-15,"Mr Robert Menzies","Mr Menzies","Mr ROBERT MENZIES","Mr MENZIES","Mr Robert MENZIES"
"Mildren1932","AI4","Mildren","John","Mildren, John","male","Mr",NA,"OAM","Ballarat","Australian Labor Party",NA,"Mr John Mildren","Mr Mildren","Mr JOHN MILDREN","Mr MILDREN","Mr John MILDREN"
"Miles1947","BI4","Miles","Christopher","Miles, Chris","male","Mr","the Hon.",NA,"Braddon","Liberal Party of Australia",NA,"Mr Christopher Miles","Mr Miles","Mr CHRISTOPHER MILES","Mr MILES","Mr Christopher MILES"
"Millar1925","CI4","Millar","Percival","Millar, Clarrie","male","Mr",NA,"AM","Wide Bay","National Party of Australia",2017-11-28,"Mr Percival Millar","Mr Millar","Mr PERCIVAL MILLAR","Mr MILLAR","Mr Percival MILLAR"
"Milton1928","DI4","Milton","Peter","Milton, Peter","male","Mr",NA,NA,"La Trobe","Australian Labor Party",2009-08-08,"Mr Peter Milton","Mr Milton","Mr PETER MILTON","Mr MILTON","Mr Peter MILTON"
"Minogue1893","JUX","Minogue","Daniel","Minogue, Dan","male","Mr",NA,NA,"West Sydney","Australian Labor Party",1983-01-07,"Mr Daniel Minogue","Mr Minogue","Mr DANIEL MINOGUE","Mr MINOGUE","Mr Daniel MINOGUE"
"Mirabella1968","00AMU","Mirabella","Sophie","Mirabella, Sophie","female","Ms|Mrs",NA,NA,"Indi","Liberal Party of Australia",NA,"(Ms|Mrs) Sophie Mirabella","(Ms|Mrs) Mirabella","(Ms|Mrs) SOPHIE MIRABELLA","(Ms|Mrs) MIRABELLA","(Ms|Mrs) Sophie MIRABELLA"
"MitchellBrian1967","129164","Mitchell","Brian","Mitchell, Brian","male","Mr",NA,NA,"Lyons","Australian Labor Party",NA,"Mr Brian Mitchell","Mr Mitchell","Mr BRIAN MITCHELL","Mr MITCHELL","Mr Brian MITCHELL"
"MitchellRobert1967","M3E","Mitchell","Robert","Mitchell, Rob","male","Mr",NA,NA,"McEwen","Australian Labor Party",NA,"Mr Robert Mitchell","Mr Mitchell","Mr ROBERT MITCHELL","Mr MITCHELL","Mr Robert MITCHELL"
"Moloney1876","L4X","Moloney","Parker","Moloney, Parker","male","Mr","the Hon.",NA,"Hume","Australian Labor Party",1961-05-08,"Mr Parker Moloney","Mr Moloney","Mr PARKER MOLONEY","Mr MOLONEY","Mr Parker MOLONEY"
"Monaghan1921","JV8","Monaghan","James","Monaghan, James","male","Mr",NA,NA,"Evans","Australian Labor Party",2007-07-19,"Mr James Monaghan","Mr Monaghan","Mr JAMES MONAGHAN","Mr MONAGHAN","Mr James MONAGHAN"
"Moore1936","EI4","Moore","John","Moore, John","male","Mr","the Hon.","AO","Ryan","Liberal Party of Australia",NA,"Mr John Moore","Mr Moore","Mr JOHN MOORE","Mr MOORE","Mr John MOORE"
"Morgan1881","JV9","Morgan","Arthur","Morgan, Arthur","male","Mr",NA,NA,"Darling Downs","United Australia Party",1957-08-02,"Mr Arthur Morgan","Mr Morgan","Mr ARTHUR MORGAN","Mr MORGAN","Mr Arthur MORGAN"
"Morgan1897","JVA","Morgan","Charles","Morgan, Charles","male","Mr",NA,NA,"Reid","Australian Labor Party",1967-11-27,"Mr Charles Morgan","Mr Morgan","Mr CHARLES MORGAN","Mr MORGAN","Mr Charles MORGAN"
"Morris1932","HI4","Morris","Peter","Morris, Peter","male","Mr","the Hon.","OAM","Shortland","Australian Labor Party",NA,"Mr Peter Morris","Mr Morris","Mr PETER MORRIS","Mr MORRIS","Mr Peter MORRIS"
"Morris1940","FI4","Morris","Allan","Morris, Allan","male","Mr",NA,NA,"Newcastle","Australian Labor Party",NA,"Mr Allan Morris","Mr Morris","Mr ALLAN MORRIS","Mr MORRIS","Mr Allan MORRIS"
"Morrison1928","009DB","Morrison","William","Morrison, Bill","male","Mr","the Hon.","AO","St George","Australian Labor Party",2013-02-15,"Mr William Morrison","Mr Morrison","Mr WILLIAM MORRISON","Mr MORRISON","Mr William MORRISON"
"Morrison1968","E3L","Morrison","Scott","Morrison, Scott","male","Mr","the Hon.",NA,"Cook","Liberal Party of Australia",NA,"Mr Scott Morrison","Mr Morrison","Mr SCOTT MORRISON","Mr MORRISON","Mr Scott MORRISON"
"Mortimer1912","JVB","Mortimer","Jack","Mortimer, Jack","male","Mr",NA,NA,"Grey","Australian Labor Party",1973-02-08,"Mr Jack Mortimer","Mr Mortimer","Mr JACK MORTIMER","Mr MORTIMER","Mr Jack MORTIMER"
"Morton1981","265931","Morton","Ben","Morton, Ben","male","Mr","the Hon.",NA,"Tangney","Liberal Party of Australia",NA,"Mr Ben Morton","Mr Morton","Mr BEN MORTON","Mr MORTON","Mr Ben MORTON"
"Mossfield1935","MK6","Mossfield","Frank","Mossfield, Frank","male","Mr",NA,"AM","Greenway","Australian Labor Party",NA,"Mr Frank Mossfield","Mr Mossfield","Mr FRANK MOSSFIELD","Mr MOSSFIELD","Mr Frank MOSSFIELD"
"Mountford1933","JVD","Mountford","John","Mountford, John","male","Mr",NA,NA,"Banks","Australian Labor Party",NA,"Mr John Mountford","Mr Mountford","Mr JOHN MOUNTFORD","Mr MOUNTFORD","Mr John MOUNTFORD"
"Mountjoy1906","JVH","Mountjoy","Donald","Mountjoy, Don","male","Mr",NA,NA,"Swan","Australian Labor Party",1988-01-08,"Mr Donald Mountjoy","Mr Mountjoy","Mr DONALD MOUNTJOY","Mr MOUNTJOY","Mr Donald MOUNTJOY"
"Moylan1944","4V5","Moylan","Judith","Moylan, Judi","female","Ms|Mrs","the Hon.","AO","Pearce","Liberal Party of Australia",NA,"(Ms|Mrs) Judith Moylan","(Ms|Mrs) Moylan","(Ms|Mrs) JUDITH MOYLAN","(Ms|Mrs) MOYLAN","(Ms|Mrs) Judith MOYLAN"
"Mulcahy1882","JVJ","Mulcahy","Daniel","Mulcahy, Dan","male","Mr",NA,NA,"Lang","Australian Labor Party",1953-07-13,"Mr Daniel Mulcahy","Mr Mulcahy","Mr DANIEL MULCAHY","Mr MULCAHY","Mr Daniel MULCAHY"
